Título;Classificação;URL
Palestras e conferências proferidas por Azeredo da Silveira como ministro das Relações Exteriores, em diversas instituições como a Escola Superior de Guerra, a Escola de Guerra Naval, faculdades e universidades, entre outras. Inclui conferências pronunciadas por ocasião de abertura ou encerramento dos trabalhos de diversas comissões da Câmara dos Deputados e do Senado Federal.;AAS mre ag 1974.05.27;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/palestras-e-conferencias-proferidas-por-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-em-diversas-instituicoes-como-a-escola-superior-
Documentos referentes aos cursos oferecidos pelo Itamaraty durante a atuação de Azeredo da Silveira como ministro das Relações Exteriores. Trata-se do Curso de Aperfeiçoamento de Diplomatas (CAD) sobre administração pública federal e do Curso de Altos estudos (CAE) sobre desenvolvimento regional do Brasil, ambos em julho de 1977.;AAS mre ag 1977.07.00;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-aos-cursos-oferecidos-pelo-itamaraty-durante-a-atuacao-de-azeredo-da-silveira-como-ministro-das-relacoes-exteriores-trata-se
Documentos referentes às entrevistas concedidas por Azeredo da Silveira, durante sua atuação como ministro das Relações Exteriores, abordando temas da política externa brasileira e da política internacional, com ênfase nas relações do Brasil com a África e com a América Latina.;AAS mre ag 1977.11.25;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-as-entrevistas-concedidas-por-azeredo-da-silveira-durante-sua-atuacao-como-ministro-das-relacoes-exteriores-abordando-temas-
Documentos referentes à eleição de João Batista Figueiredo para presidente da República, incluindo as contribuições do ministro Azeredo da Silveira, para o próximo governo, nas questões referentes à política externa. Destaque para a exposição elaborada por Azeredo da Silveira sobre a política externa brasileira, no cenário mundial, durante a sua gestão.;AAS mre ag 1978.08.30;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-eleicao-de-joao-batista-figueiredo-para-presidente-da-republica-incluindo-as-contribuicoes-do-ministro-azeredo-da-silveira
Documentos felicitando Azeredo da Silveira pela atuação como ministro das Relações Exteriores, incluindo seu discurso proferido por ocasião da transmissão do cargo ao novo ministro Ramiro Saraiva Guerreiro.;AAS mre ag 1979.01.12;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-felicitando-azeredo-da-silveira-pela-atuacao-como-ministro-das-relacoes-exteriores-incluindo-seu-discurso-proferido-por-ocasiao-da-tran
"Documentos referentes às relações políticas, econômicas e comerciais entre Brasil e Estados Unidos no período em que Azeredo da Silveira era ministro das Relações Exteriores. O dossiê é constituído de relatórios, notas, discursos, resumos e correspondência, abordando, no âmbito das relações econômicas, a questão da exportação de calçados brasileiros ao mercado norte-americano; a discussão da criação de um grupo consultivo informal Brasil-EUA sobre assuntos econômicos; as questões referentes ao intercâmbio comercial, incluindo as negociações do Acordo Geral de Tarifas e Comércio (GATT), e a lei de comércio norte-americana promulgada em 1975, e que causou polêmica em países da América Latina por desrespeitar acordos firmados anteriormente sobre protecionismo. No âmbito das relações políticas, o dossiê inclui informações relativas ao grupo consultivo Brasil-EUA sobre cooperação científica e tecnológica; sobre a visita de Azeredo da Silveira a Washington, em outubro de 1976; e sobre o projeto e assinatura do Memorandum de Entendimento referente a consultas sobre assuntos de interesse mútuo entre Brasil-EUA. No âmbito dos direitos humanos, inclui informações sobre a prisão política de cidadãos americanos no Brasil, sobre a lei norte-americana de ajuda externa, no campo de segurança e assistência militar; e sobre a denúncia feita pelo governo brasileiro em 1977, do acordo militar Brasil-EUA de 1952.";AAS mre be 1974.03.15;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-as-relacoes-politicas-economicas-e-comerciais-entre-brasil-e-estados-unidos-no-periodo-em-que-azeredo-da-silveira-era-minist
Correspondência entre o ministro das Relações Exteriores do Brasil, Azeredo da Silveira, e o secretário de Estado norte Americano, Henry Kissenger, tratando de diversos assuntos da política internacional, com ênfase nas relações entre Brasil e Estados Unidos. Inclui documentação sobre diversos encontros entre Azeredo e Kissenger, felicitações e agradecimentos em datas comemorativas, referência à possibilidade de criação de uma Comissão Especial de Coordenação Conjunta, incluindo texto da proposta da criação da Comissão, informações sobre as relações comerciais entre os dois países, com ênfase na atuação do Departamento do Tesouro norte-americano na exportação de calçados brasileiros aos Estados Unidos e na possibilidade de cooperação em outros setores. Há também documentos relativos à conferências, reuniões e assembléias, como a reunião de consulta dos chanceleres americanos em Quito, reunião preparatória à Conferência de energia e assembléias gerais da ONU.;AAS mre be 1974.03.18;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/correspondencia-entre-o-ministro-das-relacoes-exteriores-do-brasil-azeredo-da-silveira-e-o-secretario-de-estado-norte-americano-henry-kissenger-tr
"Documentos utilizados como subsídios nas conversações entre o ministro das Relações Exteriores do Brasil, Azeredo da Silveira, e o secretário de Estado norte-americano, Henry Kissenger. São notas, resumos, relatórios, discursos e correspondência, tratando de diversos assuntos, no âmbito das relações entre os dois países e da política internacional, com ênfase nas questões econômicas e comerciais, tais como no intercâmbio comercial de diversos produtos, taxação de tarifas para exportação e importação, protecionismo e relações financeiras. Inclui informações sobre a situação política interna de diversos países, principalmente América Latina e sobre reforma da Organização dos Estados Americanos (OEA). Há ainda documentação sobre a relação dos Estados Unidos com China e URSS, sobre candidatura a cargos da ONU e da OEA, sobre reuniões da Comissão dos Direitos Humanos, dos chanceleres da Bacia do Prata, do ""Policy Planning"" e do SELA, sobre direito do mar, a questão da energia nuclear e a situação política do Oriente Médio.";AAS mre be 1974.04.16;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-utilizados-como-subsidios-nas-conversacoes-entre-o-ministro-das-relacoes-exteriores-do-brasil-azeredo-da-silveira-e-o-secretario-de-est
Documentos referentes à visita em 1976, do secretário de Estado norte-americano, Henry Kissinger, à América Latina, incluindo o Brasil, no período de atuação de Azeredo da Silveira como ministro das Relações Exteriores. O dossiê é constituído por telegramas sobre o adiamento da visita em 1975 e sobre os diversos assuntos tratados durante a visita, como o direito do mar, relações comerciais entre Brasil e EUA, reforma da Carta da Organização dos Estados Americanos (OEA), entre outros. Inclui ainda discursos proferidos durante a visita, programa e comitiva, e comentários sobre a assinatura do Memorandum de Entendimento, o qual rege as relações bilaterais entre Brasil e Estados Unidos. Há também documentos sobre direito do mar e reforma da OEA.;AAS mre be 1975.02.03;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-visita-em-1976-do-secretario-de-estado-norte-americano-henry-kissinger-a-america-latina-incluindo-o-brasil-no-periodo-de-a
"Documentos referentes à visita do subsecretário dos Estados Unidos para assuntos interamericanos William Rogers, à América Latina, incluindo o Brasil, no período de atuação de Azeredo da Silveira como ministro das Relações Exteriores. A visita, realizada em março de 1975, teve caráter preparatório à visita do secretário de Estado norte-americano Henry Kissenger à América Latina, que estava prevista para abril de 1975, mas só aconteceu em 1976. Trata-se de correspondência, em sua maioria telegramas, sobre a passagem de William Rogers pelo Brasil, Argentina, Uruguai e Chile; sobre programa e comitiva da visita; e ainda sobre relações dos Estados Unidos com América Latina, especialmente com Cuba, incluindo considerações sobre o discurso do secretário de Estado, Henry Kissinger, em Houston, abordando, principalmente, o tema América Latina.";AAS mre be 1975.03.01;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-visita-do-subsecretario-dos-estados-unidos-para-assuntos-interamericanos-william-rogers-a-america-latina-incluindo-o-brasi
"Documentos referentes às relações entre o presidente do Brasil, Ernesto Geisel, e o presidente dos Estados Unidos, Jimmy Carter, no período de atuação de Azeredo da Silveira como ministro das Relações Exteriores. São documentos previamente organizados (a maioria em xerox), que se caracterizam como subsídios para as conversações presidenciais e correspondência, entre os dois presidentes, tratando de diversos assuntos entre os quais: candidaturas e eleição de Jimmy Carter em 1976; visita de Jimmy Carter ao Brasil, Venezuela e outros países da América Latina, em março de 1978; relações bilaterais entre Brasil e Estados Unidos; e política externa brasileira e política externa norte-americana, no governo Carter.";AAS mre be 1976.00.00;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-as-relacoes-entre-o-presidente-do-brasil-ernesto-geisel-e-o-presidente-dos-estados-unidos-jimmy-carter-no-periodo-de-atuacao
Documentos referentes à visita do secretário de estado norte-americano Cyrus Vance à Brasília, em novembro de 1977, durante o período de atuação de Azeredo da Silveira na pasta das Relações Exteriores. Inclui correspondência entre o titular e Cyrus Vance, que estrapolam o período da visita e que tratam de diversas questões no âmbito das relações do Brasil com os Estados Unidos, além de outros papéis que se caracterizam como subsídios para as conversações entre Azeredo da Silveira e Cyrus Vance, tratando das relações comerciais e políticas entre Brasil e Estados Unidos, assim como da política externa brasileira e norte-americana.;AAS mre be 1977.01.27;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-visita-do-secretario-de-estado-norte-americano-cyrus-vance-a-brasilia-em-novembro-de-1977-durante-o-periodo-de-atuacao-de-
"Documentos referentes à visita do secretário assistente para Assuntos Interamericanos norte-americano, Terence Todmam ao Brasil, em maio de 1977, durante a atuação de Azeredo da Silveira como ministro das Relações Exteriores. O dossiê é constituído de textos que se caracterizam como subsídios para as conversações do secretário durante a sua estada no Brasil, subdivididos em quatro itens: a ""nova"" política exterior dos Estados Unidos; relações bilaterais entre Brasil e Estados Unidos, com ênfase no intercâmbio comercial, relações econômicas e cooperação científica e tecnológica; assuntos americanos com ênfase nas relações bilaterais dos Estados Unidos com diversos países da América Latina; e assuntos mundiais com ênfase em questões comerciais e direitos humanos. Há ainda um quinto item de anexos sobre direito do mar, política nuclear e direitos humanos.";AAS mre be 1977.04.29;http://www.fgv.br/cpdoc/acervo/arquivo-pessoal/AAS/textual/documentos-referentes-a-visita-do-secretario-assistente-para-assuntos-interamericanos-norte-americano-terence-todmam-ao-brasil-em-maio-de-1977-dur
